Unnamed: 0,event_id,datetime,dm,RA,Dec,is_in_DESI
2065,148992668,2020-12-25 21:17:27.798663 UTC+0000,145.1703643799,294.1428533518,62.3679340512,True
2066,148980870,2020-12-25 19:07:46.950556 UTC+0000,363.5324707031,261.272800629,55.1494518644,True
2067,148978689,2020-12-25 17:46:19.197033 UTC+0000,450.8773193359,241.501509338,48.2142308988,True
2068,148970772,2020-12-25 16:34:22.007790 UTC+0000,1323.072265625,222.7793613104,53.2832080298,True
2069,148968891,2020-12-25 11:37:38.099571 UTC+0000,742.4311523438,149.533815851,49.4196083919,True
2070,148940973,2020-12-25 03:09:59.910648 UTC+0000,806.7266845703,21.1994363829,35.9105812151,False
2071,148893983,2020-12-24 20:35:21.119459 UTC+0000,443.5985717773,257.965545914,89.2224332176,False
2072,148863299,2020-12-24 09:10:04.535605 UTC+0000,1101.919921875,110.9879112728,16.7775910297,False
2073,148733649,2020-12-23 06:42:42.311989 UTC+0000,325.1169128418,254.096346404,80.8637063296,True
2074,148720380,2020-12-23 03:53:55.875392 UTC+0000,803.4916992188,31.983924641,74.4432476191,False
2075,148581764,2020-12-22 01:24:46.883420 UTC+0000,399.9261474609,351.6302827186,57.7577746959,False
2076,148356303,2020-12-21 11:11:11.010598 UTC+0000,565.315246582,138.3320892881,41.6336723017,True
2077,148353736,2020-12-21 10:11:38.666831 UTC+0000,509.9159545898,123.9792527248,48.6157643319,True
2078,148279628,2020-12-20 19:55:39.513968 UTC+0000,404.7786560059,269.5629744098,42.7117893469,True
2079,148275061,2020-12-20 18:42:45.945415 UTC+0000,539.0308837891,251.2048891038,38.8569478208,True
2080,148251928,2020-12-20 13:10:26.245171 UTC+0000,1168.2373046875,169.6223189025,81.2809473596,True
2081,148127476,2020-12-19 19:41:40.376279 UTC+0000,41.6505508423,263.688353235,63.4230147081,True
2082,148108132,2020-12-19 16:51:26.692915 UTC+0000,321.0731811523,221.861887045,71.6756337268,True
2083,148099666,2020-12-19 14:21:13.938401 UTC+0000,1402.7742919922,182.5452045394,57.1998165621,True
2084,148061533,2020-12-19 01:13:00.764805 UTC+0000,1053.3950195312,345.691290513,41.8205922295,False
2085,147998179,2020-12-18 21:40:18.153093 UTC+0000,733.1305541992,292.0326585408,72.7985924591,False
2086,147991357,2020-12-18 20:32:54.477035 UTC+0000,522.0471801758,276.4444359809,64.2032388908,True
2087,147981463,2020-12-18 18:55:50.712146 UTC+0000,1575.8465576172,252.5992176843,43.1385471852,True
2088,147804196,2020-12-18 00:44:47.734978 UTC+0000,693.5018920898,339.0862616887,46.8833076912,False
2089,147741619,2020-12-17 19:39:59.722813 UTC+0000,729.4912109375,260.334807825,78.9238452798,True
2090,147730136,2020-12-17 14:54:17.376919 UTC+0000,633.2501220703,191.1765877562,58.7781067943,True
2091,147534972,2020-12-16 21:47:54.159790 UTC+0000,1378.9162597656,292.4457650275,59.3954478415,True
2092,147516135,2020-12-16 16:44:23.037081 UTC+0000,410.4398803711,203.7235969024,88.3645652267,False
2093,147515857,2020-12-16 15:01:53.602836 UTC+0000,468.265411377,192.0489932413,54.8638598154,True
2094,147509389,2020-12-16 09:09:25.423995 UTC+0000,486.866607666,102.0552656995,21.0749816611,False
2095,147503727,2020-12-16 07:29:19.411353 UTC+0000,409.226776123,76.9097460303,26.1875997859,False
2096,147460420,2020-12-15 23:45:20.434206 UTC+0000,172.6678161621,321.1421496113,28.6287519355,False
2097,147428511,2020-12-15 17:06:29.858946 UTC+0000,689.0327148438,222.0972010871,28.8064054873,True
2098,147371459,2020-12-15 13:16:38.240286 UTC+0000,651.0426025391,163.1641066548,4.172639336,True
2099,147360752,2020-12-15 07:15:06.935777 UTC+0000,446.8335571289,71.1994783483,63.3619745291,False
2100,147324993,2020-12-15 01:04:45.489592 UTC+0000,407.2048950195,341.1183682292,48.0469150333,False
2101,147277823,2020-12-14 19:04:57.412147 UTC+0000,362.7237243652,250.3327325892,18.8748168418,True
2102,147274215,2020-12-14 17:25:44.853289 UTC+0000,848.3771972656,225.5470324527,71.2500389585,True
2103,147164373,2020-12-13 05:01:43.741716 UTC+0000,959.5801391602,36.4255979771,53.0961142376,False
2104,147058199,2020-12-12 16:22:53.072332 UTC+0000,314.1988220215,206.8982677226,6.839130835,True
2105,147018122,2020-12-12 07:08:47.556065 UTC+0000,597.2608032227,66.2738109726,67.82726965,False
2106,147009080,2020-12-12 06:26:26.657187 UTC+0000,526.8996582031,58.5840816931,39.9186713442,False
2107,146926293,2020-12-12 02:45:56.574566 UTC+0000,799.4479370117,3.3291190187,15.5130798209,True
2108,146911511,2020-12-12 01:22:49.211566 UTC+0000,700.7806396484,342.0671492618,46.1043234884,False
2109,146673183,2020-12-11 00:56:27.949455 UTC+0000,74.0004882812,334.9638834601,29.44497331,True
2110,146640911,2020-12-10 21:33:43.812495 UTC+0000,757.3930053711,283.0755859615,53.9467239606,True
2111,146517356,2020-12-10 16:30:50.753093 UTC+0000,712.1030883789,206.7796893365,30.8727623615,True
2112,146444496,2020-12-10 07:54:42.971965 UTC+0000,414.8880004883,78.4882919402,26.1974982246,False
2113,146435117,2020-12-10 05:51:41.481889 UTC+0000,279.4226074219,47.2700705624,15.3952200982,False
2114,146434687,2020-12-10 05:39:47.669022 UTC+0000,627.9932250977,44.4568375964,28.2249599871,False
2115,146329729,2020-12-09 14:01:36.942643 UTC+0000,751.7317504883,169.1514952388,70.2533049372,True
2116,146203969,2020-12-08 12:07:56.321126 UTC+0000,706.8462524414,139.3862977016,20.2593265417,True
2117,146114746,2020-12-07 21:43:34.701127 UTC+0000,254.7557830811,282.0018435438,47.7384960439,True
2118,146109308,2020-12-07 18:37:30.363033 UTC+0000,1343.7357177734,238.2826134915,74.6050693824,True
2119,146096652,2020-12-07 15:46:44.459550 UTC+0000,559.2496337891,193.3153519866,9.4318736955,True
2120,146094137,2020-12-07 11:26:34.476411 UTC+0000,1285.505859375,127.325517331,39.2516382671,True
2121,146092319,2020-12-07 10:58:32.329820 UTC+0000,650.6381835938,120.9222878594,31.3634871034,True
2122,146061190,2020-12-07 03:36:58.819860 UTC+0000,588.3645629883,9.7430264441,50.3613636368,False
2123,146003278,2020-12-06 21:21:41.840391 UTC+0000,353.8274841309,276.2580562746,36.4043143967,True
2124,145980644,2020-12-06 17:22:45.122119 UTC+0000,330.3737792969,216.372243084,25.4627037612,True
2125,145980023,2020-12-06 16:06:38.610339 UTC+0000,493.7409973145,196.2285146077,56.4218626762,True
2126,145972257,2020-12-06 08:46:33.982924 UTC+0000,337.6525268555,87.0912812023,62.2302735955,False
2127,145934474,2020-12-06 01:16:19.037091 UTC+0000,74.0004882812,335.0139282829,29.4461669673,True
2128,145934412,2020-12-06 01:15:55.908126 UTC+0000,73.5961151123,334.9167761843,29.4463431659,True
2129,145908980,2020-12-05 21:42:19.929136 UTC+0000,872.6396484375,280.01353221,67.4115152179,True
2130,145906789,2020-12-05 20:57:35.364864 UTC+0000,495.7628479004,269.0307691883,58.1155398129,True
2131,145869101,2020-12-05 04:41:33.595881 UTC+0000,884.7708740234,20.6490059852,77.8857669942,False
2132,145838592,2020-12-05 00:40:45.762631 UTC+0000,551.9708862305,322.9711585314,61.321256638,False
2133,145800487,2020-12-04 21:10:55.922165 UTC+0000,476.3529052734,271.5663863347,40.749613489,True
2134,145781585,2020-12-04 15:49:20.254679 UTC+0000,363.5324707031,190.4132526746,65.1371899533,True
2135,145779354,2020-12-04 11:57:36.003223 UTC+0000,230.4933319092,133.2760524854,19.3581245501,True
2136,145763638,2020-12-04 06:39:16.581980 UTC+0000,845.5465698242,52.5458674394,25.2930634482,False
2137,145681707,2020-12-03 14:50:14.312417 UTC+0000,610.2007446289,174.5019247516,40.081991566,True
2138,145681410,2020-12-03 13:03:52.440330 UTC+0000,661.5563354492,149.4392088757,46.7074100727,True
2139,145605799,2020-12-02 23:06:14.001285 UTC+0000,409.6311340332,296.6739304369,70.6812049424,False
2140,145588728,2020-12-02 20:28:06.580006 UTC+0000,1111.6248779297,257.7131981214,78.038517169,True
2141,145579833,2020-12-02 17:20:12.778444 UTC+0000,28.7105731964,212.2446874797,49.8159328861,True
2142,145574649,2020-12-02 10:45:16.890224 UTC+0000,950.6838989258,111.9315923015,44.3187054449,True
2143,145569806,2020-12-02 08:46:15.552891 UTC+0000,962.0064086914,80.0096649542,73.2297942639,False
2144,145489798,2020-12-01 20:39:22.943966 UTC+0000,362.7237243652,261.2669635339,55.1724260703,True
2145,145286975,2020-11-30 07:39:23.611328 UTC+0000,287.1057434082,64.6309865414,7.7447055717,False
2146,145254271,2020-11-30 02:07:00.081162 UTC+0000,563.2933349609,340.3923606621,29.0180712173,True
2147,145220876,2020-11-29 21:07:40.050462 UTC+0000,302.8763427734,90.3989079452,79.5565857318,False
2148,145210758,2020-11-29 17:00:25.355581 UTC+0000,406.8005065918,204.3102696632,65.5322336597,True
2149,145196074,2020-11-29 10:09:04.013015 UTC+0000,274.5701293945,99.9060543427,54.374044617,True
2150,145110765,2020-11-28 21:22:35.286313 UTC+0000,367.9805908203,262.9109831485,82.9709669074,False
2151,145108126,2020-11-28 20:59:03.286978 UTC+0000,298.0238342285,261.8807211925,52.1740338607,True
2152,145086567,2020-11-28 16:04:19.687127 UTC+0000,417.7186279297,189.2388768903,35.7401574643,True
2153,145086396,2020-11-28 15:38:26.688399 UTC+0000,158.1103363037,182.6003166204,73.3677768557,True
2154,145074979,2020-11-28 11:12:18.469755 UTC+0000,162.9628295898,115.233500939,0.6913574276,False
2155,145074955,2020-11-28 10:56:19.604674 UTC+0000,370.8112182617,111.8466119059,50.7558950017,True
2156,145038402,2020-11-28 02:44:29.514578 UTC+0000,761.4367675781,340.9310020433,83.7880669643,False
2157,145022406,2020-11-28 00:41:41.763471 UTC+0000,137.0828704834,317.9809543083,17.8458675806,True
2158,144981863,2020-11-27 14:47:03.687196 UTC+0000,328.7562866211,167.7287591995,43.1954426961,True
2159,144974097,2020-11-27 08:25:32.790773 UTC+0000,671.6656494141,252.2578464379,75.0829265306,True
2160,144958976,2020-11-27 05:58:38.177802 UTC+0000,839.0765991211,35.1318816788,46.1121988668,False
2161,144949412,2020-11-27 03:20:40.437504 UTC+0000,1027.1105957031,355.775767996,37.4824777977,False
2162,144891725,2020-11-26 14:22:43.158128 UTC+0000,624.7582397461,160.3950938039,52.1320741883,True
2163,144891457,2020-11-26 13:33:05.805219 UTC+0000,971.7113647461,149.2992895386,36.1231848176,True
2164,144831041,2020-11-26 03:16:55.322327 UTC+0000,319.8600463867,354.7141419335,-7.8268227652,True
2165,144789572,2020-11-25 23:06:44.977858 UTC+0000,1029.1325683594,291.6683692774,47.7201379333,False
2166,144772943,2020-11-25 20:19:16.358704 UTC+0000,869.8090820312,249.1761709636,70.7884219903,True
2167,144761068,2020-11-25 18:49:57.508820 UTC+0000,6077.7451171875,228.4372794819,43.5622750898,True
2168,144738222,2020-11-25 09:16:33.947842 UTC+0000,1133.4610595703,82.1060112011,73.674017668,False
2169,144722364,2020-11-25 04:48:13.231132 UTC+0000,413.6748657227,17.2220692341,18.4445125092,True
2170,144661461,2020-11-24 16:14:48.726558 UTC+0000,572.1895751953,187.4301791104,35.7387049976,True
2171,144659928,2020-11-24 15:32:21.174466 UTC+0000,1812.0010986328,177.2326461038,50.2114952992,True
2172,144659065,2020-11-24 13:54:12.324462 UTC+0000,259.203918457,153.3622049205,58.1414623497,True
2173,144655467,2020-11-24 11:56:42.787338 UTC+0000,311.3681945801,122.5152586499,46.2758870977,True
2174,144650834,2020-11-24 08:54:45.868615 UTC+0000,404.3619384766,77.1079906322,26.1937153186,False
2175,144650722,2020-11-24 08:50:41.885952 UTC+0000,410.8317260742,76.9905736253,26.1920427398,False
2176,144633867,2020-11-24 04:12:40.271247 UTC+0000,1882.3621826172,6.8872004433,25.6756153291,True
2177,144551818,2020-11-23 17:50:35.610839 UTC+0000,1087.3624267578,211.1373937653,85.4778501823,False
2178,144546999,2020-11-23 17:15:53.036667 UTC+0000,642.955078125,202.7179109284,23.336873982,True
2179,144540108,2020-11-23 13:02:38.785075 UTC+0000,488.8884887695,137.977959719,52.1168750892,True
2180,144537659,2020-11-23 11:55:55.012577 UTC+0000,120.9079055786,122.5042793875,45.108631374,True
2181,144473624,2020-11-22 22:03:46.725550 UTC+0000,866.5740356445,273.5949035833,63.4069387819,True
2182,144342361,2020-11-21 16:50:50.693990 UTC+0000,900.5415039062,192.7779814241,70.4403380349,True
2183,144290618,1970-01-01 01:13:54.619269 UTC+0000,217.1489868164,359.557787443,21.2238991216,True
2184,144290617,1970-01-01 01:13:55.712409 UTC+0000,217.5533599854,359.5631464219,21.2278349478,True
2185,144290614,1970-01-01 01:13:56.781957 UTC+0000,217.5533599854,359.5665803941,21.2241688704,True
2186,144290613,1970-01-01 01:13:53.541857 UTC+0000,217.5533599854,359.5543981173,21.2230263322,True
2187,144286328,2020-11-20 14:34:38.987645 UTC+0000,290.7450866699,159.8761819696,70.8567390279,True
2188,144285673,2020-11-20 14:17:51.749130 UTC+0000,916.3120727539,154.5376722254,56.8091858082,True
2189,144279573,2020-11-20 10:43:52.979346 UTC+0000,274.9661254883,100.9313541318,32.4131093941,True
2190,144190615,2020-11-19 23:03:05.503795 UTC+0000,899.7327270508,285.9061094556,31.9948698709,False
2191,144151909,2020-11-19 15:03:31.356766 UTC+0000,718.573059082,164.2973023927,40.0777891563,True
2192,143875213,2020-11-18 13:04:05.239941 UTC+0000,494.1453552246,133.5513371895,43.180826293,True
2193,143864978,2020-11-18 11:41:09.555458 UTC+0000,875.4702758789,113.9102718753,50.9209098814,True
2194,143844286,2020-11-18 06:22:16.954647 UTC+0000,416.9098815918,33.8992595206,2.8531609661,True
2195,143806395,2020-11-17 18:58:23.134896 UTC+0000,2085.3581542969,212.2037024714,85.400602474,False
2196,143789218,2020-11-17 16:32:43.657638 UTC+0000,1321.0906982422,186.0590097652,41.6601446352,True
2197,143737092,2020-11-17 00:34:17.908055 UTC+0000,627.1845092773,309.6366516417,83.8714757045,False
2198,143628276,2020-11-16 18:44:46.283197 UTC+0000,343.3137512207,216.6677463426,67.549926725,True
2199,143502189,2020-11-15 14:05:10.185787 UTC+0000,304.4938354492,145.4415099837,39.8209500429,True
2200,143484424,2020-11-15 05:57:40.042923 UTC+0000,762.2454833984,211.6120357329,89.2525011733,False
2201,143460991,2020-11-14 19:11:57.902072 UTC+0000,322.6906738281,221.3209842697,71.6745634211,True
2202,142198294,2020-11-13 13:21:14.964454 UTC+0000,377.6855773926,131.9365870185,55.9978136883,True
2203,142155786,2020-11-13 02:55:46.154163 UTC+0000,374.0462036133,335.7640908393,46.8765972002,False
2204,142116969,2020-11-12 12:08:37.007559 UTC+0000,320.6687927246,115.2227745368,70.7986890676,True
2205,142110419,2020-11-12 08:39:01.566663 UTC+0000,1727.8912353516,63.6183980685,81.1093739331,False
2206,142035059,2020-11-11 21:40:33.660923 UTC+0000,241.4114379883,80.1477007163,84.2710340241,False
2207,142010961,2020-11-11 10:19:07.674657 UTC+0000,423.3798522949,86.3485640913,18.8217791603,False
2208,141964414,2020-11-11 02:35:30.057003 UTC+0000,121.3122787476,329.2293237575,40.2564958538,False
2209,141917547,2020-11-10 14:08:49.975083 UTC+0000,1140.7398681641,141.7700464093,51.7386971614,True
2210,141911443,2020-11-10 10:54:49.326587 UTC+0000,765.8848876953,92.9334180248,26.6434615988,False
2211,141911139,2020-11-10 10:52:55.820856 UTC+0000,295.5975952148,93.8397523141,17.9360272835,False
2212,141896038,2020-11-10 07:21:16.642749 UTC+0000,159.7278442383,36.7228991423,75.2935432732,False
2213,141800077,2020-11-09 17:54:38.485007 UTC+0000,750.923034668,198.6025244562,3.0556797304,True
2214,141765330,2020-11-09 10:32:42.923494 UTC+0000,687.0318603516,86.113430665,49.7074034529,False
2215,141680410,2020-11-08 21:49:37.025469 UTC+0000,402.3523864746,256.1843895729,58.3230839387,True
2216,141653241,2020-11-08 14:28:48.876907 UTC+0000,987.0775756836,146.0291211439,34.5187746695,True
2217,141632242,2020-11-08 06:53:15.316014 UTC+0000,1266.0958251953,30.790955783,39.870429209,False
2218,141565900,2020-11-07 21:30:51.815275 UTC+0000,657.108215332,251.260126604,57.5265812659,True
2219,141312574,2020-11-06 04:55:00.199255 UTC+0000,5432.3637695312,0.2671255805,35.1103471742,False
2220,141218061,2020-11-05 09:31:43.014456 UTC+0000,695.1193847656,66.8749325852,55.7104152399,False
2221,141207429,2020-11-05 07:50:16.471178 UTC+0000,581.0858154297,42.7034362171,15.5489505111,False
2222,141205076,2020-11-05 06:43:07.108180 UTC+0000,262.4389038086,25.2651544184,15.9805794718,True
2223,141201926,2020-11-05 05:50:13.980892 UTC+0000,364.341217041,13.0724578502,-5.7228766174,True
2224,141186837,2020-11-05 03:34:47.134162 UTC+0000,572.1895751953,339.2466890433,41.826711439,False
2225,141000212,2020-11-04 07:44:17.811983 UTC+0000,319.8600463867,39.3916602164,54.6569065288,False
2226,140960362,2020-11-04 03:15:48.255779 UTC+0000,363.5324707031,332.9478864796,-3.0982233844,True
2227,140846802,2020-11-03 18:57:21.945513 UTC+0000,222.0014801025,208.0061569806,48.26398748,True
2228,140803453,2020-11-03 13:01:41.232389 UTC+0000,1119.7124023438,118.4267265486,69.9738906067,True
2229,140762541,2020-11-03 07:33:54.730757 UTC+0000,525.6865234375,36.1150691669,34.1017618279,False
2230,140759104,2020-11-03 06:44:42.048220 UTC+0000,285.0838623047,24.1380032105,63.7108292265,False
2231,140693517,2020-11-02 15:12:45.427543 UTC+0000,843.9290771484,151.3775807147,61.1346602433,True
2232,140635039,2020-11-02 05:57:16.533752 UTC+0000,1874.2747802734,11.3214544358,62.5056342796,False
2233,140601336,2020-11-02 00:56:44.544524 UTC+0000,411.248626709,296.1082460896,3.6448878815,False
2234,140597946,2020-11-02 00:39:18.621424 UTC+0000,672.4744262695,291.6187945067,29.6317115724,False
2235,140568319,2020-11-01 17:45:31.765342 UTC+0000,406.3961486816,188.7733944708,59.1709942774,True
2236,140553344,2020-11-01 13:45:39.949644 UTC+0000,141.9353637695,127.3474047538,29.2025789975,True
2237,140466737,2020-10-31 20:15:17.255244 UTC+0000,1485.2667236328,224.6676107743,69.5931237434,True
2238,140464264,2020-10-31 19:02:11.512724 UTC+0000,458.9647827148,204.7160421073,75.0805862466,True
2239,140464005,2020-10-31 18:14:37.299335 UTC+0000,818.8579101562,194.8010473471,24.7585338757,True
2240,140411585,2020-10-31 16:03:00.200850 UTC+0000,900.5415039062,345.427003873,85.8326612895,False
2241,140325948,2020-10-30 23:48:27.078487 UTC+0000,695.9281005859,277.81729974,53.9572174492,True
2242,140210071,2020-10-30 10:15:05.276656 UTC+0000,479.1835021973,73.4887770979,24.057914905,False
2243,140201791,2020-10-30 08:56:27.486817 UTC+0000,973.3288574219,52.8738558195,29.8749737984,False
2244,140120533,2020-10-29 18:21:58.536842 UTC+0000,607.7745361328,194.17039124,50.2072003369,True
2245,140104136,2020-10-29 15:43:50.454960 UTC+0000,314.1988220215,154.7599492196,34.9288701756,True
2246,140096247,2020-10-29 11:04:15.231257 UTC+0000,501.8284606934,84.2086618232,54.7399545392,False
2247,139980071,2020-10-28 12:35:46.336391 UTC+0000,266.482635498,103.8937779983,68.1377069323,True
2248,139798975,2020-10-27 02:25:20.673459 UTC+0000,585.938293457,315.4976524136,81.543993704,False
2249,139767953,2020-10-26 20:51:46.655388 UTC+0000,689.4581298828,229.6905094289,59.9153702428,True
2250,139757353,2020-10-26 16:53:20.301255 UTC+0000,139.9134979248,168.6109410304,49.0339881087,True
2251,139755648,2020-10-26 14:26:09.165347 UTC+0000,620.7144775391,132.5478038142,27.7969174064,True
2252,139748159,2020-10-26 11:01:28.636449 UTC+0000,627.1845092773,80.5034295398,62.5976725201,False
2253,139746714,2020-10-26 10:16:13.322685 UTC+0000,804.3004150391,68.5797246755,16.0402827888,False
2254,139722005,2020-10-26 06:37:39.097226 UTC+0000,814.8141479492,14.2838210021,-5.7248042676,True
2255,139516324,2020-10-24 02:57:45.947415 UTC+0000,399.9261474609,317.088904977,39.885707852,False
2256,139478191,2020-10-23 14:01:43.707315 UTC+0000,948.6620483398,123.4388617831,31.6336241441,True
2257,139459007,2020-10-23 07:48:30.787497 UTC+0000,350.5924987793,29.2529725519,65.7258106056,False
2258,139454252,2020-10-23 07:28:29.213772 UTC+0000,285.0838623047,24.2714924866,63.710740732,False
2259,139453146,2020-10-23 07:06:34.268011 UTC+0000,836.650390625,19.4245523876,32.8549158023,True
2260,139360051,2020-10-22 15:56:58.977886 UTC+0000,1376.8944091797,330.5647389031,75.6430168072,False
2261,139331319,2020-10-22 07:36:03.261271 UTC+0000,285.0838623047,24.2765783913,63.7075636694,False
2262,139327340,2020-10-22 05:46:16.783170 UTC+0000,552.7796020508,357.7975293533,54.6322089882,False
2263,139268886,2020-10-22 00:11:06.710297 UTC+0000,439.5548400879,272.5001166625,55.5225583568,True
2264,138951430,2020-10-19 21:14:46.559452 UTC+0000,926.8258056641,226.9461683045,59.1328572425,True
2265,138946027,2020-10-19 20:13:22.487288 UTC+0000,292.7669677734,211.0416704998,71.6851977147,True
2266,138741016,2020-10-18 19:32:26.005007 UTC+0000,844.3334960938,200.4130262273,48.6595846816,True
2267,138734819,2020-10-18 15:20:17.569909 UTC+0000,617.8839111328,137.7064255234,40.0560006971,True
2268,138664571,2020-10-18 04:52:59.673635 UTC+0000,813.6010131836,340.5325877096,72.312363145,False
2269,138664342,2020-10-18 04:44:34.218060 UTC+0000,690.6712646484,337.2543041148,70.2210803502,False
2270,138612062,2020-10-17 10:35:11.542430 UTC+0000,333.2044067383,66.0054793648,64.1672410973,False
2271,138610131,2020-10-17 10:16:51.166776 UTC+0000,734.3436889648,60.6425858086,37.5511676884,False
2272,138599865,2020-10-17 07:59:37.585495 UTC+0000,270.1220092773,27.3085970851,70.2265941323,False
2273,138595415,2020-10-17 05:46:03.591756 UTC+0000,807.1310424805,352.4651079784,8.182063726,True
2274,138582083,2020-10-17 04:10:47.929810 UTC+0000,428.63671875,329.7463988699,55.8262031549,False
2275,138558153,2020-10-17 01:46:22.329973 UTC+0000,729.4912109375,292.8174119625,30.3239708281,False
2276,138509613,2020-10-16 14:49:37.368181 UTC+0000,418.9317321777,126.7696883931,57.5575603844,True
2277,138404872,2020-10-15 20:12:49.523993 UTC+0000,308.9419555664,206.7283050293,56.0260175948,True
2278,138368391,2020-10-15 11:00:07.762734 UTC+0000,173.0721893311,69.243327214,1.422563641,True
2279,138295070,2020-10-14 16:42:45.662428 UTC+0000,503.041595459,154.9727658147,14.7905273995,True
2280,138244000,2020-10-14 08:15:06.710666 UTC+0000,726.2561645508,26.0154435184,44.166798864,False
2281,138157116,2020-10-13 13:31:10.025106 UTC+0000,1507.5073242188,104.1367888922,83.5077925975,False
2282,137761124,2020-10-10 19:02:32.621660 UTC+0000,1319.8372802734,185.6175798108,33.7288874535,True
2283,137751593,2020-10-10 15:26:31.231395 UTC+0000,257.1820373535,130.2334706764,42.2675336728,True
2284,137748878,2020-10-10 15:03:00.985802 UTC+0000,1649.8470458984,124.8304390632,48.6138113299,True
2285,137747998,2020-10-10 14:51:33.801523 UTC+0000,1271.3526611328,120.8514954312,73.3231968896,True
2286,137673948,2020-10-09 15:58:36.019863 UTC+0000,936.5308227539,135.9387298267,69.1617706245,True
2287,137628984,2020-10-08 13:28:38.633769 UTC+0000,289.5319824219,100.0424598658,35.4528367399,True
2288,137564004,2020-10-07 19:56:40.796823 UTC+0000,451.2816772461,29.9920999944,87.379652959,False
2289,137464558,2020-10-04 07:26:22.486228 UTC+0000,1107.9854736328,4.7810772956,15.9700865509,True
2290,137416232,2020-10-03 22:29:47.045422 UTC+0000,514.364074707,230.9157025495,78.5414130375,True
2291,137375793,2020-10-03 07:01:49.909020 UTC+0000,454.5166931152,357.9366436835,71.0519293679,False
2292,137325188,2020-10-02 23:17:57.876067 UTC+0000,659.9387817383,242.3141499285,32.4560302035,True
2293,137324759,2020-10-02 22:53:25.942750 UTC+0000,347.7618713379,55.2701392452,82.5198889707,False
2294,137183659,2020-10-01 16:53:24.481216 UTC+0000,1030.3455810547,331.2868325447,89.0521205241,False
2295,137074232,2020-10-01 09:23:41.181406 UTC+0000,1043.2856445312,30.9939131211,15.986355287,True
2296,137003986,2020-09-30 16:02:12.536440 UTC+0000,849.1859741211,127.457320231,72.4737286609,True
2297,136850189,2020-09-29 20:31:42.004016 UTC+0000,1416.9274902344,186.7228280954,85.4170174873,False
2298,136813403,2020-09-29 15:03:38.444674 UTC+0000,645.3813476562,114.6343994928,61.0828605657,True
2299,136799445,2020-09-29 11:59:40.651351 UTC+0000,820.0710449219,68.7276242,23.1886183087,False
2300,136785434,2020-09-29 08:31:22.469534 UTC+0000,420.5492553711,16.9835121967,18.7178641951,True
2301,136785433,2020-09-29 08:31:22.280793 UTC+0000,427.0192260742,16.9763186671,18.2644022188,True
2302,136784595,2020-09-29 07:38:41.028623 UTC+0000,234.5370788574,190.7026176691,83.2078468419,True
2303,136701285,2020-09-28 13:52:40.687081 UTC+0000,472.3091430664,95.6934838594,11.801648984,False
2304,136685722,2020-09-28 09:28:48.631273 UTC+0000,1632.0545654297,30.4493278577,40.6620012049,False
2305,136638877,2020-09-28 01:20:28.141033 UTC+0000,1691.9019775391,267.047577174,48.5484452768,True
2306,136629238,2020-09-27 22:16:01.013798 UTC+0000,1376.4899902344,220.4271965711,26.72438697,True
2307,136628363,2020-09-27 21:09:25.561748 UTC+0000,370.406829834,202.5628765338,66.7191560744,True
2308,136606501,2020-09-27 09:24:33.891202 UTC+0000,1382.9599609375,27.5023774281,13.6336303663,True
2309,136603889,2020-09-27 09:07:44.977589 UTC+0000,329.9693908691,23.5557008841,60.9277825465,False
2310,136489401,2020-09-26 02:28:35.324475 UTC+0000,760.2236328125,283.4642420203,53.946829427,True
2311,136452237,2020-09-25 10:10:27.789289 UTC+0000,538.6265258789,37.8729053144,25.69982871,True
2312,136447456,2020-09-25 08:39:17.808699 UTC+0000,732.7261962891,14.0557774521,37.4904378478,False
2313,136318278,2020-09-24 22:35:39.516556 UTC+0000,1824.5367431641,223.3124527537,26.7259995644,True
2314,136187930,2020-09-23 17:18:17.382986 UTC+0000,816.8359985352,140.8396583195,61.1172471585,True
2315,136183884,2020-09-23 16:21:34.334435 UTC+0000,512.7465820312,126.6779673908,73.3333094798,True
2316,136169929,2020-09-23 13:40:00.978073 UTC+0000,1465.4523925781,87.9047379631,38.3970083814,False
2317,136066825,2020-09-23 02:32:01.682301 UTC+0000,690.6712646484,279.7809296873,65.0013022345,True
2318,136025724,2020-09-22 19:50:15.150745 UTC+0000,415.6967468262,179.3401824101,34.9375866197,True
2319,135944443,2020-09-22 16:22:01.687523 UTC+0000,452.8991699219,125.0904793135,86.9088774935,False
2320,135937438,2020-09-22 12:10:29.192368 UTC+0000,496.5715942383,63.7600212945,7.7339064571,False
2321,135866445,2020-09-21 22:31:23.735483 UTC+0000,464.2216491699,218.055841267,48.2413953799,True
2322,135856796,2020-09-21 14:56:17.935639 UTC+0000,1580.2946777344,105.1315303898,17.0334335638,False
2323,135814762,2020-09-21 04:36:43.987059 UTC+0000,357.4668579102,311.2654187059,71.0908234336,False
2324,135775092,2020-09-20 18:20:35.149283 UTC+0000,525.6865234375,155.8229552945,26.3217321252,True
2325,135754347,2020-09-20 16:37:48.327029 UTC+0000,1069.1655273438,128.512234516,62.6878545245,True
2326,135625992,2020-09-19 21:49:07.472133 UTC+0000,380.1118164062,206.2886504384,15.734864754,True
2327,135575667,2020-09-19 08:44:21.649198 UTC+0000,680.9662475586,10.4231367936,29.0201769993,True
2328,135455882,2020-09-18 16:02:58.857815 UTC+0000,407.6092529297,118.5418667139,44.3375846175,True
